1000 551035
2000 2141097
3000 4632572
4000 8206712
5000 12753832
6000 18322495
7000 24890617
8000 32349352
9000 40028797
10000 49527261
11000 59736394
12000 71322586
13000 83382556
14000 96680510
15000 110895025
16000 126100312
17000 143079216
18000 159493972
19000 178055356
20000 198166646
21000 226427764
22000 238427365
23000 289795898
24000 288696316
25000 308100809
26000 334753261
27000 364500057
28000 403736144
29000 460037296
30000 449448814
31000 476140189
32000 526684156
33000 540742102
34000 570546673
35000 605595414
36000 640018165
37000 674222162
38000 712545391
39000 749502006
40000 787672954
41000 835302211
42000 903937001
43000 950294818
44000 959013246
45000 1009215985
46000 1086185250
47000 1091876924
48000 1134859001
49000 1183251114
50000 1236301234
51000 1283532291
52000 1336653480
53000 1383868429
54000 1439528497
55000 1488485402
56000 1542385020
57000 1611878585
58000 1654816647
59000 1710069818
60000 1773591324
61000 1830541929
62000 1889090102
63000 1956434162
64000 2014783022
65000 2081591961
66000 2142196334
67000 2207067332
68000 2298811134
69000 2339126275
70000 2411264539
71000 2481002095
72000 2572950750
73000 2628112878
74000 2755422937
75000 2795260795
76000 2977744154
77000 3153047492
78000 3083645446
79000 3393401760
80000 3382396493
81000 3571892900
82000 3382055361
83000 3674166201
84000 3584199388
85000 3704030978
86000 3691251137
87000 3740255155
88000 3833192159
89000 4088812387
90000 4113032179
91000 4180829365
92000 4271767261
93000 4326579653
94000 4465224677
95000 4548048049
96000 4596266636
97000 4681645461
98000 4799932602
99000 4933853358
100000 5074857462
101000 5266268384
102000 5201179042
103000 5328576673
104000 5551494924
105000 5466856593
106000 5560088671
107000 5655987404
108000 6026810585
109000 6010709962
110000 6096789702
111000 6193904314
112000 6399506301
113000 6374273448
114000 6386513570
115000 6517346210
116000 6625997782
117000 6929251787
118000 6945980995
119000 7076519286
120000 7225861142
121000 7325786914
122000 7379074803
123000 7514671439
124000 7741449477
125000 7827103920
126000 7881161050
127000 8018925471
128000 8371292029
129000 8548749838
130000 8398963044
131000 8538805516
132000 8944295353
133000 8909034640
134000 9152374088
135000 9181443529
136000 9220675168
137000 9398445003
138000 9632387827
139000 9540561340
140000 9708529389
141000 10000096277
142000 10003944584
143000 10139818026
144000 10314171806
145000 10507206112
146000 10654151548
147000 10867458973
148000 11123246897
149000 11194182434
150000 11165057403
