537000 67246696
538000 68338802
539000 68169753
540000 71630691
541000 74039020
542000 66517166
543000 66698087
544000 62654372
545000 62411276
546000 63971949
547000 71610151
548000 77380737
549000 69440320
550000 71653040
551000 72334031
552000 86008625
553000 87774607
554000 103089271
555000 135392078
556000 79182717
557000 71358109
558000 72060996
559000 68079812
560000 66336216
561000 64981195
562000 67861348
563000 66020095
564000 69753116
565000 66814101
566000 68260607
567000 68310638
568000 67162618
569000 66613475
570000 67859427
571000 67270638
572000 68078629
573000 67469869
574000 67328611
575000 71533718
576000 67468801
577000 71557631
578000 70607513
579000 79485266
580000 74304611
581000 69717374
582000 77868087
583000 72603984
584000 73452649
585000 74874087
586000 73195166
587000 68177300
588000 70221388
589000 68904780
590000 69631576
591000 80783829
592000 81487340
593000 69764088
594000 70538485
595000 70151870
596000 70399260
597000 70255645
598000 71172527
599000 69428972
600000 72900738
601000 70425320
602000 71114655
603000 70068630
604000 76777251
605000 70999751
606000 72932216
607000 74302727
608000 71581220
609000 72550446
610000 75729568
611000 74541424
612000 79182705
613000 73639555
614000 71873719
615000 72050598
616000 71524851
617000 76278708
618000 77408049
619000 78234621
620000 74177473
621000 72729722
622000 72599893
623000 74171554
624000 72770973
625000 73702768
626000 72795786
627000 73533767
628000 73876367
629000 76692663
630000 86651201
631000 73517543
632000 75593430
633000 76047595
634000 73686292
635000 78959731
636000 75746898
637000 73854311
638000 76784169
639000 73777867
640000 73927675
641000 74393606
642000 75134612
643000 75962257
644000 75571792
645000 74939598
646000 77375279
647000 75731510
648000 75870692
649000 75586174
650000 76670458
651000 76146854
652000 77331462
653000 81341822
654000 82495574
655000 82414562
656000 90381531
657000 90915741
658000 80596707
659000 76918912
660000 76925404
661000 78410269
662000 76893310
663000 77035940
664000 81691104
665000 80351480
666000 77981073
667000 77565906
668000 77613338
669000 78307025
670000 78175767
671000 79173646
672000 78405491
673000 80912446
674000 78396443
675000 79363181
676000 79135983
677000 78367559
678000 78726266
679000 80209005
680000 81105058
681000 77995503
682000 80822137
683000 80562043
684000 80721473
685000 82627173
686000 85789797
687000 81358179
688000 80781137
689000 80866419
690000 83013354
691000 82387251
692000 84327934
693000 81777625
694000 95856968
695000 81496288
696000 81750184
697000 86711639
698000 89530828
699000 88991517
700000 83936211
701000 83818271
702000 83441754
703000 85214323
704000 83423673
705000 84774886
706000 82921867
707000 89707246
708000 88071734
709000 82278093
710000 83329573
711000 83045653
712000 83117310
713000 89204748
714000 84032374
715000 83816614
716000 84563329
717000 85395384
718000 83700824
719000 89833288
720000 96114807
721000 85998458
722000 85112742
723000 84883063
724000 85111384
725000 84870716
726000 84686526
727000 86288296
728000 86029529
729000 86371047
730000 86094844
731000 86559040
732000 87587964
733000 86618437
734000 86674867
735000 88816272
736000 87072829
737000 87612404
738000 108630215
739000 118841943
740000 117269070
741000 93943646
742000 85790546
743000 89348190
744000 94964505
745000 91385751
746000 92545931
747000 89151317
748000 87891108
749000 111501732
750000 116444964
751000 89035181
752000 97004535
753000 96615490
754000 89333653
755000 103303978
756000 89206711
757000 88539216
758000 88951462
759000 92175799
760000 100257770
761000 100533737
762000 137199663
763000 103410661
764000 89395399
765000 90593223
766000 90418826
767000 91158320
768000 88529554
769000 91186846
770000 91570157
771000 89920033
772000 89652924
